date,open,high,low,close,volume
3/12/18,20.3826,20.7405,19.8707,19.9987,3571745
3/13/18,20.017,20.474,19.953,20.2455,3223383
3/14/18,20.41,20.6659,19.8799,20.1541,2219334
3/15/18,20.1998,20.3826,19.9073,20.1541,2234919
3/16/18,20.1358,20.8944,19.9164,20.5471,2814656
3/19/18,20.5471,21.1047,20.4374,20.6934,2642563
3/20/18,20.538,21.0955,20.3277,20.9584,1858877
3/21/18,20.9676,21.6805,20.8853,21.4794,2609484
3/22/18,21.1778,21.6165,20.6751,21.0955,3089745
3/23/18,21.1778,21.8816,21.1778,21.2509,2225891
3/26/18,21.5434,22.3203,21.4885,22.2563,2354897
3/27/18,22.2106,22.2106,21.5068,21.5617,2753940
3/28/18,21.6165,22.2654,21.3057,21.6074,1809421
3/29/18,21.6074,22.2289,21.6074,22.1284,2114424
4/2/18,22.0461,22.2289,21.2692,21.7353,2351330
4/3/18,21.8724,22.8056,21.8359,22.7316,3900423
4/4/18,22.4665,24.0844,22.4483,24.0387,3785091
4/5/18,24.1483,24.5048,23.7736,24.3768,3429253
4/6/18,24.2123,25.172,24.0295,24.9984,4714948
4/9/18,24.9892,25.4645,24.8339,25.0075,3079407
4/10/18,25.1812,25.8118,25.1812,25.6839,2603161
4/11/18,25.5194,26.0038,25.3914,25.693,2359621
4/12/18,25.7479,26.278,25.7479,26.1775,1989994
4/13/18,26.3877,26.6858,25.8576,26.0861,3060474
4/16/18,26.278,26.278,25.1903,25.629,3645132
4/17/18,25.7296,26.3054,25.6016,26.1043,2640594
4/18/18,26.15,26.5864,25.7113,25.7753,2802127
4/19/18,26.0586,26.3877,24.7516,25.0898,3486194
4/20/18,24.907,25.0624,24.0935,24.2672,4622464
4/23/18,24.386,24.7105,24.2397,24.4591,3072898
4/24/18,24.6053,24.9527,24.3403,24.6967,4394414
4/25/18,24.6967,24.843,23.3257,23.6548,4298063
4/26/18,24.1301,24.8704,23.9107,24.6145,3107056
4/27/18,24.5414,24.6236,22.9784,23.3806,3795481
4/30/18,23.5451,23.801,23.3166,23.4171,3638746
5/1/18,23.3988,23.5908,22.5717,23.2252,3107036
5/2/18,23.0515,23.7462,22.7956,23.6548,2386846
5/3/18,23.6365,24.2169,23.3988,24.0844,2361778
5/4/18,24.0387,24.0844,23.0789,23.216,2608102
5/7/18,23.3074,23.3988,22.7956,23.0607,2778024
5/8/18,22.7408,23.8102,22.6768,23.7553,2798062
5/9/18,23.7645,24.2215,23.4537,24.0387,2314219
5/10/18,24.1575,24.2032,23.4811,23.8741,2529177
5/11/18,23.7553,24.0387,23.4902,23.5816,1693570
5/14/18,23.6548,23.9473,23.0241,23.1338,2230879
5/15/18,23.1246,23.6822,22.9601,23.6456,2198946
5/16/18,23.7919,24.9527,23.7919,24.8156,3605767
5/17/18,24.7059,25.0624,24.4774,24.7699,1952729
5/18/18,24.7059,25.1263,24.6053,24.7333,2194773
5/21/18,24.9253,25.0806,23.865,23.9564,2347196
5/22/18,24.1026,24.2123,23.0881,23.1612,2475737
5/23/18,23.1521,23.6928,22.9236,23.2617,2077948
5/24/18,23.1338,23.9198,23.0789,23.7005,1477455
5/25/18,23.5359,23.7553,22.9875,23.2617,1935001
5/29/18,23.1703,23.6913,23.0881,23.1978,2370366
5/30/18,23.216,23.5999,22.9693,23.5268,2333395
5/31/18,23.4263,23.737,21.6257,21.7993,5708663
6/1/18,20.7299,20.9219,19.496,19.8982,16083224
6/4/18,19.9713,22.0095,19.8799,21.9638,6167448
6/5/18,21.9456,22.7865,21.3057,22.6036,3899620
6/6/18,22.8504,23.5177,22.5579,23.1429,3446965
6/7/18,23.3499,23.8198,22.5759,22.6219,3297035
6/8/18,22.668,24.3174,22.668,24.2068,3349157
6/11/18,24.1884,24.7413,24.1101,24.3727,2850170
6/12/18,24.5017,24.8703,24.17,24.5478,2070974
6/13/18,24.5662,24.7547,23.8475,23.9581,2600870
6/14/18,23.8014,23.9949,23.3591,23.5803,2491875
6/15/18,23.525,24.0686,23.2577,23.3499,2236212
6/18/18,23.2209,23.8383,23.1748,23.7645,2055531
6/19/18,23.442,23.7553,23.1379,23.6908,1502548
6/20/18,23.8659,25.46,23.6908,25.3679,2861277
