date,open,high,low,close,volume
4/28/17,61.966,62.96,61.6,62.814,22527390
5/1/17,62.976,65.45,62.962,64.566,44147825
5/2/17,64.8,65.532,63.312,63.778,26913885
5/3/17,63.534,64.306,62.09,62.204,35666825
5/4/17,61.487,61.554,58.152,59.092,70760040
5/5/17,59.6,61.71,59.36,61.67,40886735
5/8/17,62.18,62.758,61.164,61.438,35032355
5/9/17,61.876,64.398,61.82,64.252,48382685
5/10/17,64.312,65.1,63.624,65.044,28708035
5/11/17,64.68,65.2,63.92,64.62,23769095
5/12/17,65.096,65.4,64.306,64.962,20608060
5/15/17,63.676,64.04,62.506,63.176,38110020
5/16/17,63.518,64.012,63.028,63.402,20762420
5/17/17,62.878,62.926,61.1,61.222,33559700
5/18/17,61.4,62.788,61.062,62.612,28269005
5/19/17,63.1,63.3,62.04,62.166,23437860
5/22/17,62.56,62.874,61.36,62.07,21645890
5/23/17,62.092,62.146,60.696,60.772,21591770
5/24/17,61.302,62.2,61.08,62.044,25208460
5/25/17,62.204,63.394,61.562,63.366,25069815
5/26/17,63.456,65.098,63.262,65.028,39010995
5/30/17,65.2,67.256,65.152,67.02,38914580
5/31/17,67.538,68.578,67.032,68.202,49817220
6/1/17,68.8,68.976,67.458,68.074,38039980
6/2/17,67.954,68.576,67.186,67.97,27951195
6/5/17,67.7,69.688,66.842,69.464,33921840
6/6/17,68.94,71.8986,67.994,70.57,55433990
6/7/17,71.268,72.1,71.028,71.93,46989795
6/8/17,72.75,74.38,72.044,74,45307480
6/9/17,74.884,75.374,70.96,71.464,86307175
6/12/17,71.598,72.9,70.124,71.802,52588300
6/13/17,73.524,75.2,73.322,75.19,59039600
6/14/17,76.217,76.85,75.262,76.132,64092145
6/15/17,74.5,75.092,73.298,75.068,52132345
6/16/17,75.595,75.602,74.02,74.28,33654865
6/19/17,75,75.34,73.56,73.96,32746660
6/20/17,75.334,75.776,73.946,74.448,37193505
6/21/17,74.87,75.398,73.604,75.28,24616050
6/22/17,75.598,77,74.714,76.522,37648890
6/23/17,76.49,77.398,75.869,76.69,32228790
6/26/17,77.338,77.39,74.62,75.498,33020495
6/27/17,75.28,75.28,72.404,72.474,34981995
6/28/17,73.336,74.348,72.504,74.248,31512315
6/29/17,74.122,74.2,70.82,72.15,41105190
6/30/17,72.742,73.3535,71.9237,72.322,29242605
7/3/17,74.048,74.27,70.3,70.524,31527005
7/5/17,69.44,69.448,65.266,65.418,85233505
7/6/17,63.452,64.158,61.26,61.766,96622475
7/7/17,62.7,63.4,61.476,62.644,70884575
7/10/17,62.58,63.588,60.626,63.21,69104445
7/11/17,63.2,65.456,62.86,65.444,57797010
7/12/17,66.08,66.62,64.9,65.904,51730635
7/13/17,66.022,66.32,63.994,64.682,42972330
7/14/17,64.638,65.684,64.244,65.556,28126055
7/17/17,65.108,65.42,62.69,63.914,49384560
7/18/17,63.5,65.826,63.132,65.648,31868600
7/19/17,65.646,66.33,64.6439,65.052,31785070
7/20/17,65.38,66.044,64.84,65.984,25830940
7/21/17,65.892,66.2515,65.16,65.68,24508030
7/24/17,66.048,68.6798,66.002,68.504,43185410
7/25/17,69,69.12,66.83,67.92,34945985
7/26/17,68.072,69.1,67.624,68.77,24103950
7/27/17,69.2,69.5,65.258,66.892,41512025
7/28/17,67.378,67.92,66.502,67.014,24402070
7/31/17,67.1,68.298,64.208,64.694,42675680
8/1/17,64.6,64.89,63.226,63.914,41515510
8/2/17,63.788,65.424,62.244,65.178,65457310
8/3/17,69.066,70,68.63,69.418,67675165
8/4/17,69.4,71.454,68.66,71.382,46344545
8/7/17,71.47,71.896,70.55,71.034,31622400
8/8/17,71.506,73.716,71.48,73.044,37249185
8/9/17,72.2,74,71.79,72.706,34460480
8/10/17,72.32,73.3301,70.932,71.08,35464290
8/11/17,71.394,72.252,70.724,71.574,21828915
8/14/17,72.926,73.532,72.52,72.76,22595930
8/15/17,73.04,73.098,71.874,72.466,15425440
8/16/17,72.6,73.3,72.504,72.582,17068865
8/17/17,72.242,72.66,70.318,70.384,25138300
8/18/17,70.582,70.8,69.16,69.492,27040915
8/21/17,69.164,69.164,66.37,67.572,32477120
8/22/17,68.226,68.448,67.4745,68.27,21609830
8/23/17,67.798,70.698,67.6608,70.554,24772520
8/24/17,70.504,71.332,69.948,70.586,22923435
8/25/17,70.848,71.138,69.46,69.61,17419780
8/28/17,69.456,69.47,67.944,69.132,18819780
8/29/17,67.896,69.81,67.75,69.472,20368375
8/30/17,69.934,70.694,69.4,70.636,17064715
8/31/17,70.71,71.688,70.564,71.18,20363975
9/1/17,71.224,71.518,70.738,71.08,15247730
9/5/17,70.76,71.098,69.178,69.918,19241910
9/6/17,69.9,70.1958,68.312,68.906,20456755
9/7/17,69.196,70.496,68.69,70.122,21196065
9/8/17,69.798,69.956,68.46,68.68,16317540
9/11/17,70.27,72.742,70,72.738,38335275
9/12/17,72.898,73.752,72.08,72.55,29864535
9/13/17,72.764,73.614,71.918,73.246,20926155
9/14/17,72.866,75.592,72.526,75.528,36012620
9/15/17,74.902,76,74.54,75.962,27102480
9/18/17,76.05,77.922,75.536,77,35939900
