date,open,high,low,close,volume
12/15/17,32.05,32.649,31.5,32.15,972857
12/18/17,32.55,33.65,32.4,33.6,840963
12/19/17,33.65,33.8267,33,33.4,714925
12/20/17,33.55,33.55,32.7,33,613149
12/21/17,33.25,33.4566,32.9,33.3,363284
12/22/17,33.25,33.5,33,33.2,364332
12/26/17,33.1,33.525,32.85,33.2,375917
12/27/17,33.3,33.95,32.85,33.9,349365
12/28/17,33.95,33.95,32.9,33,759423
12/29/17,33.05,33.2,32.225,33.15,558829
1/2/18,33.3,33.3,31.2,31.65,1157328
1/3/18,31.65,32,31.25,31.3,715281
1/4/18,31.6,32.125,31.4,32,706460
1/5/18,32.2,32.55,31.45,31.8,538314
1/8/18,31.8,33.099,31.25,31.7,373560
1/9/18,31.7,32.275,31.5,32.05,593423
1/10/18,32.05,32.55,31.775,32.25,391495
1/11/18,32.35,32.8,32.05,32.55,308901
1/12/18,32.7,32.975,32,32.35,1266048
1/16/18,32.6,33.2,31.8,32.1,366035
1/17/18,32.3,32.55,31.9,32,259412
1/18/18,31.95,32.1085,31.55,31.6,260102
1/19/18,32,33.2,31.4735,32.95,457997
1/22/18,32.9,33.75,32.5,33.6,406363
1/23/18,33.55,35.15,33.55,34,1577605
1/24/18,33.95,34.6,32.725,33.45,802951
1/25/18,33.7,34.05,32.8,32.95,443533
1/26/18,33.15,33.55,32.55,33.05,550987
1/29/18,32.8,33.075,31.9,32,612161
1/30/18,31.95,32.95,31.2,32.25,511321
1/31/18,32.6,35,32.6,34.55,1380507
2/1/18,34.45,35.3,34.35,34.65,723616
2/2/18,34.4,35.2,34,35,652445
2/5/18,34.75,34.75,33.1,33.7,930768
2/6/18,32.95,35,32,34.5,892157
2/7/18,34.5,34.7499,33.8,33.9,374514
2/8/18,33.85,33.95,31.8,31.95,606656
2/9/18,32.35,33.72,29.16,30.65,1891381
2/12/18,30.8,31.2,29.85,30.15,1019758
2/13/18,30.1,31.45,29.95,31.15,687145
2/14/18,30.8,32.6,30.8,32.3,533881
2/15/18,32.35,32.65,31.6487,32.45,356753
2/16/18,32.35,33.6,32.35,33.55,730761
2/20/18,33.7,34.25,33.2,34.15,751285
2/21/18,33.65,34.25,32.1,32.55,1177777
2/22/18,32.6,32.75,31.4,32.15,809397
2/23/18,32,34.25,30.6,33.55,1127274
2/26/18,34.15,34.75,33.15,33.6,647139
2/27/18,33.9,34.65,33.45,33.9,1000500
2/28/18,33.95,34.7,33.65,34.1,650708
3/1/18,34.15,34.75,33.95,34.35,775608
3/2/18,33.95,34.5,33.7,34.25,517619
3/5/18,33.85,34.2,33.1,33.85,504301
3/6/18,33.85,35,33.65,34.35,1491131
3/7/18,34.25,35.45,34.25,35.25,882950
3/8/18,35.6,36.05,34.65,35.85,758290
3/9/18,35.95,38.45,35.95,37.65,1767802
3/12/18,37.65,38.2,36.8,37.15,599111
3/13/18,37.2,37.7,36.75,36.95,558966
3/14/18,37.3,37.9,36.8,37.7,571504
3/15/18,37.95,37.95,37.15,37.25,419155
3/16/18,38.1,38.3213,36.375,36.5,938766
3/19/18,36.1,36.4,35.2,35.55,713520
3/20/18,35.7,35.95,34.45,34.75,1010909
3/21/18,34.6,34.8,33.75,33.9,642923
3/22/18,33.75,34.5,33.2,33.2,488006
3/23/18,33.3,33.475,32.15,32.3,612651
3/26/18,32.8,33.75,32.6,33.6,815009
3/27/18,33.75,33.8,32.7,33,668472
3/28/18,32.95,33.15,32.25,32.45,926423
3/29/18,32.5,33.6,31.25,33,1310683
4/2/18,32.95,33.25,31.8,32.1,761773
4/3/18,32.7,33.95,32.05,33.8,927895
4/4/18,33.25,34.75,32.7,34.65,757627
4/5/18,34.9,35.5999,34.5,35.5,560503
4/6/18,35.3,35.9,33.85,34.4,501901
4/9/18,34.55,35.1,33.6,34.1,497466
4/10/18,34.7,35.05,34.3,34.6,481979
4/11/18,34.25,35.2,34.25,34.6,329077
4/12/18,34.85,35.725,34.65,35.5,459730
4/13/18,35.85,35.85,35.3,35.7,525625
4/16/18,39.85,43.15,39.6,41.5,3898289
4/17/18,42.2,42.2,40.65,41,884516
4/18/18,41.15,42.0432,40.9,41.3,556669
4/19/18,41.2,41.65,40.15,40.8,557631
4/20/18,40.65,41.025,40.25,40.4,468338
4/23/18,40.5,41.2,40.1,41.15,444781
4/24/18,41.15,41.649,39.8,40.1,769888
4/25/18,40.2,40.2,39.2,39.45,480290
4/26/18,40.7,41.4,40,40.25,477137
4/27/18,40,40.65,39.425,40.55,344519
4/30/18,40.9,41.65,40.3,40.5,590025
5/1/18,40.7,40.7663,39.9,40.3,475479
5/2/18,40.1,41.45,39.85,40.4,867940
5/3/18,40.55,40.6,39.2895,40,730193
5/4/18,40.8,43.95,39.7,42.5,1750620
5/7/18,42.85,43.55,42.05,42.15,679288
5/8/18,41.95,42.45,40.9,42.35,908912
5/9/18,42.25,42.8,41.3,42.25,492547
5/10/18,42.35,43.95,41.87,43.3,482046
5/11/18,43.1,43.5,41.7,42.2,443871
5/14/18,42.2,43.4,41.75,43.2,824160
5/15/18,43.1,43.65,42.55,43.1,567012
5/16/18,42.9,44.1,42.5,43.4,1305650
5/17/18,43.4,44.336,43.35,44.25,632275
5/18/18,44.35,44.7,43.8,44.4,460734
5/21/18,44.55,44.75,42.825,43.7,1201645
5/22/18,44,44.2,42.7,43.35,344413
5/23/18,43.1,43.5,42.7503,43,202545
5/24/18,42.95,44.1,42.4825,44,787675
5/25/18,43.8,44.75,43.8,44.5,447714
5/29/18,44.1,45,43.775,44.95,588611
5/30/18,45,45.95,44.85,45.35,1088804
5/31/18,45.9,45.9,44.8,45.2,539981
6/1/18,45.35,45.65,44.6,45.4,461196
6/4/18,45.8,45.8,44.925,45.05,360356
6/5/18,45.15,45.55,43.9,44.5,684479
6/6/18,44.35,45.35,44.15,45.35,340323
6/7/18,45.35,45.5,43.85,44.2,367197
6/8/18,44.05,44.85,43.45,43.45,409407
6/11/18,43.6,44.15,42.975,43.35,472469
6/12/18,43.85,46.45,43.7,45.9,1783657
6/13/18,45.85,46.3,43.3,43.5,1179004
6/14/18,43.5,43.85,42.45,42.85,855529
